104.000000	0.200000	0.360000	0.130000	0.310000
105.000000	0.260000	0.280000	0.240000	0.220000
106.000000	0.010000	0.610000	0.010000	0.370000
107.000000	0.180000	0.350000	0.250000	0.220000
108.000000	0.010000	0.000000	0.970000	0.020000
109.000000	0.000000	0.010000	0.500000	0.490000
110.000000	0.010000	0.020000	0.470000	0.500000
111.000000	0.470000	0.010000	0.520000	0.000000
112.000000	0.200000	0.180000	0.340000	0.280000
113.000000	0.260000	0.170000	0.340000	0.230000
114.000000	0.440000	0.010000	0.540000	0.010000
115.000000	0.230000	0.220000	0.280000	0.270000
116.000000	0.260000	0.180000	0.300000	0.260000
117.000000	0.520000	0.010000	0.470000	0.000000
118.000000	0.320000	0.330000	0.200000	0.150000
119.000000	0.360000	0.240000	0.190000	0.210000
120.000000	0.500000	0.010000	0.490000	0.000000
121.000000	0.310000	0.210000	0.270000	0.210000
122.000000	0.250000	0.150000	0.340000	0.260000
123.000000	0.010000	0.000000	0.980000	0.010000
124.000000	0.000000	0.000000	0.480000	0.520000
125.000000	0.000000	0.010000	0.640000	0.350000
126.000000	0.450000	0.040000	0.500000	0.010000
127.000000	0.290000	0.280000	0.180000	0.250000
128.000000	0.350000	0.190000	0.240000	0.220000
129.000000	0.000000	0.000000	0.950000	0.050000
130.000000	0.010000	0.000000	0.580000	0.410000
131.000000	0.000000	0.000000	0.660000	0.340000
132.000000	0.500000	0.000000	0.500000	0.000000
133.000000	0.280000	0.180000	0.350000	0.190000
134.000000	0.290000	0.230000	0.310000	0.170000
135.000000	0.960000	0.020000	0.020000	0.000000
136.000000	0.580000	0.410000	0.010000	0.000000
137.000000	0.520000	0.470000	0.000000	0.010000
138.000000	0.460000	0.000000	0.520000	0.020000
139.000000	0.270000	0.310000	0.180000	0.240000
140.000000	0.370000	0.230000	0.250000	0.150000
141.000000	0.580000	0.000000	0.410000	0.010000
142.000000	0.340000	0.330000	0.210000	0.120000
143.000000	0.440000	0.190000	0.220000	0.150000
